Token.ID,Variety,Corpus,Speaker,Speaker.sex,Speaker.YOB,Context,Inclusion,Inclusion.comments,Semantics,Response.variable,Verb.form,Verb.particle,Recipient,Recipient.head,Recipient.type,Recipient.animacy,Recipient.definiteness,Recipient.length,Recipient.coordinated,Recipient.quantified.pronoun,Recipient.contains.contraction,Recipient.contains.acronym,Recipient.contains.multiword.number,Recipient.contains.potentially.relevant.like,Theme,Theme.head,Theme.type,Theme.animacy,Theme.definiteness,Theme.length,Theme.coordinated,Theme.quantified.pronoun,Theme.rate.expression,Theme.contains.contraction,Theme.contains.acronym,Theme.contains.multiword.number,Theme.contains.potentially.relevant.like
dat-3962,NZ,nz-CC,myp98-12b,M,1974,give anything to Christchurch,y,,T,P,give,,Christchurch,Christchurch,N,L,Definite-pn,1,0,0,0,0,0,0,anything,anything,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-3963,NZ,nz-MU,Paddy Crosby,M,1865,give a little thought to the old pioneers .,y,,A,P,give,,the old pioneers,pioneers,N,A,Definite,3,0,0,0,0,0,0,a little thought,thought,N,I,Indefinite,3,0,0,0,0,0,0,0
dat-3964,NZ,nz-IA,Pat Toomey,F,1893,give a a present to two of us -,y,,T,P,give,,two of us,us,P,A,Indefinite,3,0,1,0,0,0,0,a present,present,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-3965,NZ,nz-MU,Sam Temple,M,1868,gave them to him,y,,T,P,gave,,him,him,P,A,Definite,1,0,0,0,0,0,0,them,them,P,A,Definite,1,0,0,0,0,0,0,0
dat-3966,NZ,nz-IA,Thomas Ryan,M,1919,giving money to the salvation army,y,,T,P,giving,,the salvation army,salvation army,N,C,Definite,3,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-3967,NZ,nz-MU,Vivian Young,M,1885,gave this key to Robert Graham .,y,,T,P,gave,,Robert Graham,Robert Graham,N,A,Definite-pn,2,0,0,0,0,0,0,this key,key,N,I,Definite,2,0,0,0,0,0,0,0
dat-3968,NZ,nz-MU,William Dufty,M,1865,give it to Dufty .,y,,T,P,give,,Dufty,Dufty,N,A,Definite-pn,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3969,NZ,nz-MU,William Dufty,M,1865,give it to Dufty .,y,,T,P,give,,Dufty,Dufty,N,A,Definite-pn,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3970,UK,uk-plus,uk-plus-128,F,1945,er self-raising-flour. Er er soap-powder. And you gave that to  the woman who came round on t' push-bik,y,,T,P,gave,,the woman who came round on the push bike,woman,N,A,Definite,9,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-3971,UK,uk-A,uk-A-66,M,1933,"028] See there was a stack of them I was going to give them to the institute. The- that stack of books,",y,,T,P,give,,the institute,institute,N,C,Definite,2,0,0,0,0,0,0,them,them,P,I,Definite,1,0,0,0,0,0,0,0
dat-3972,UK,uk-A,uk-A-67,M,1926,empty and falling into disrepair. [029] Aye they gave work to quite a lot of people aswell you-know. Yo,y,,A,P,gave,,quite a lot of people,people,N,A,Indefinite,5,0,0,0,0,0,0,work,work,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-3973,UK,uk-A,uk-A-72,F,1920,"o give some to your mum and dad? [034] Oh I had to give some to my mum, aye. [1] To let them survive. Di",y,,T,P,give,,my mum,mum,N,A,Definite,2,0,0,0,0,0,0,some,some,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-3974,UK,uk-A,uk-A-74,F,1917,to me. [1] Oh right. [036] From the office and I gave them to B-. But I've never said to B- yet that Je,y,,T,P,gave,,B,B,N,A,Definite-pn,1,0,0,0,0,0,0,them,them,P,I,Definite,1,0,0,0,0,0,0,0
dat-3975,UK,uk-A,uk-A-74,F,1917,"er. And it was me that was always getting them, so giving them to her so I'll no get so many oh maybe my o",y,,T,P,giving,,her,her,P,A,Definite,1,0,0,0,0,0,0,them,them,P,I,Definite,1,0,0,0,0,0,0,0
dat-3976,UK,uk-A,uk-A-74,F,1917,"hair. And last year she was collecting, they were giving them to her. And it was me that was always gettin",y,,T,P,giving,,her,her,P,A,Definite,1,0,0,0,0,0,0,them,them,P,I,Definite,1,0,0,0,0,0,0,0
dat-3977,UK,uk-A,uk-A-75,M,1921,if I've lost that er- that er thingbe. I'd never give it to someone because I was going to see him the,y,,T,P,give,,someone,someone,I,A,Indefinite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3978,UK,uk-A,uk-A-79,M,1933,"[041] Oh aye. Er, I gave- he had two gazetteers. I gave them to my daughter. One of the books he had was",y,,T,P,gave,,my daughter,daughter,N,A,Definite,2,0,0,0,0,0,0,them,them,P,I,Definite,1,0,0,0,0,0,0,0
dat-3979,UK,uk-A,uk-A-79,M,1933,"man had a number. And when he was down the pit he gave that to the banks-man, that was the man that was",y,,T,P,gave,,the banks-man,banks-man,N,A,Definite,3,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-3980,UK,uk-B,uk-B-99,M,1915,"in about with the bosses bike, you-see, 'Will you gie that to Nan?' 'Aye.' A linie. 'If  you see Norm",y,,T,P,gie,,Nan,Nan,N,A,Definite-pn,1,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-3981,UK,uk-B,uk-B-102,M,1919,"all.  So I gave her it. Says 'Now, go away and gie that to your mam and tell her you was  (inc) you",y,,T,P,gie,,your mam,mam,N,A,Definite,2,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-3982,UK,uk-C,uk-C-97,F,1914,"u-know that's gien to Thomas, Thomas has it. Sadie gien it to Thomas. And then there was my brother Alex",y,,T,P,gien,,Thomas,Thomas,N,A,Definite-pn,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3983,UK,uk-C,uk-C-98,M,1918,"I could go it"" but he says, ""I dare nae. I could give it to you he says but I dare nae."" Says, ""I'd bee",y,,T,P,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3984,UK,uk-C,uk-C-102,M,1927,"ff"" he says you're a drinker there he says if you gien it to church it would be better"". Say ""it's in my",y,,T,P,gien,,church,church,N,C,Definite-pn,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3985,UK,uk-C,uk-C-105,M,1919,"s. Says, ""All the money I had,"" he says, ""I had to gie it to some John-Mon-"" Montgomery it was. ""In tha",y,,T,P,gie,,some John-Montgomery,John-Montgomery,N,A,Indefinite,3,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3986,UK,uk-C,uk-C-113,F,1914,y just run- lifted books out and carried them and gien them to their mother and threwed down them like t,y,,T,P,gien,,their mother,mother,N,A,Definite,2,0,0,0,0,0,0,them,them,P,I,Definite,1,0,0,0,0,0,0,0
dat-3987,UK,uk-C,uk-C-116,M,1925,And I got- I got another wee fiddle there and I- I gien it to somebody because I was nae using it. [3] M,y,,T,P,gien,,somebody,somebody,I,A,Indefinite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3988,UK,uk-D,uk-D-97,F,1939,"sister –  late-sister used to be in Tiverton, she gave it to me before she died. He's four. Four in",y,,T,P,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3989,UK,uk-D,uk-D-97,F,1939,"en to me, the man that took me up to the  wedding gave it too me, and the cooker. [7] Yeah? [001] Yeah",y,,T,P,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3990,UK,uk-D,uk-D-97,F,1939,"  ticket, a free ticket. You-know to go up and I gave it to the man that comes here to do my  feet. A",y,,T,P,gave,,the man that comes here to do my feet,man,N,A,Definite,9,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3991,UK,uk-H,uk-H-99,M,1929,y-eight German plane. It was- it got there  and I gave it to Maeve you-know er and er when I- years ago.,y,,T,P,gave,,Maeve,Maeve,N,A,Definite-pn,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3992,UK,uk-H,uk-H-101,M,1954,"x and Huddersfield and all these places, so they'd given it to  somebody else like part of it. So I on--",y,,T,P,given,,somebody else,somebody,I,A,Indefinite,2,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3993,UK,uk-H,uk-H-107,F,1961,"se they took it and they thought, ""Well,  they've give it to us so we can do anything with it."" I suppos",y,,T,P,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3994,UK,uk-H,uk-H-114,M,1971,"ll, be--  blah-blah because of this."" ""Well if we give it to you for five poundX a month will  you take",y,,T,P,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3995,UK,uk-M,uk-M-53,F,1963,". And um I don't remember what happened to it, she gave it to me one  day, and I can't remember what hap",y,,T,P,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3996,UK,uk-M,uk-M-65,F,1978,"I went ""I don't care just try it"" {laughter} Just give it to me! But [1] it  must just be nice to have",y,,T,P,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3997,UK,uk-M,uk-M-67,M,1979,tural you-know as it was they gave it to - they ah gave it to him. [1]  That's right oo. [035] To h - ly,y,,T,P,gave,,him,him,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3998,UK,uk-M,uk-M-104,F,1922,they get the  money from? I 'spose their parents give it to 'em for pocket-money or something or other.,y,,T,P,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-3999,UK,uk-M,uk-M-104,F,1922,"cake. [1] Well she gave it to  you. [006] She gave it to me. Um they used to have a - Oh, I forgot",y,,T,P,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4000,UK,uk-M,uk-M-105,M,1927,ecause the difficult run  was Bruton. And if you give that to one driver it was - it was a basically a,y,,A,P,give,,one driver,driver,N,A,Indefinite,2,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-4001,UK,uk-M,uk-M-108,M,1925,"wo-shillings-a-week. [1] Oh right! [011]  Now, I gave that to my mother, straightaway, no - there no qu",y,,T,P,gave,,my mother,mother,N,A,Definite,2,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-4002,UK,uk-M,uk-M-110,F,1936,"lcohol and they always used to give - bring it and give it to  him, and it was for me cos he wasn't drin",y,,T,P,give,,him,him,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4003,UK,uk-M,uk-M-110,F,1936,"hing - well, now,  looking at it now. I think he gave it to me, cos he felt sorry for me, I suppose. I",y,,T,P,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4004,UK,uk-M,uk-M-110,F,1936,"his  mum - I don't know how I come by it, but she gave it to me. and Briony's got it and she - she  wou",y,,T,P,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4005,UK,uk-M,uk-M-111,F,1935,"e. [1] Oh right. [008] And he sent me um, I've given it to mi sister  because she's got grown-up chil",y,,T,P,given,,my sister,sister,N,A,Definite,2,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4006,UK,uk-M,uk-M-121,M,1943,e milk so that the haulage- or  the dairies could give it to the farmer. But that's never come off. They,y,,T,P,give,,the farmer,farmer,N,A,Definite,2,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4007,UK,uk-P,uk-P-42,M,1915,"eeper than that. I had the dozen that Jenny had, I gave it to my sister when she died. She's got them at",y,,T,P,gave,,my sister,sister,N,A,Definite,2,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4008,UK,uk-P,uk-P-35,F,1922,y um probably weren't particularly keen on used to give it to Madame. And er and you-see they were very,y,,T,P,give,,Madame,Madame,N,A,Definite-pn,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4009,UK,uk-P,uk-P-37,F,1932,"ow, hasn't she? [2] yes, [032] and yet she's - she gives it to - to other people. [033] aye, she's not a",y,,T,P,gives,,other people,people,N,A,Indefinite,2,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4010,UK,uk-P,uk-P-63,F,1926,"had - we got cattle-treacle.  Now why, they must give it to cattle, we got that to make gingerbread a f",y,,T,P,give,,cattle,cattle,N,A,Indefinite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4011,UK,uk-P,uk-P-43,M,1929, in Netherhall-school. But nobody praises- nobody gives credit to Netherhall for its achievements. [2] M,y,,A,P,gives,,Netherhall,Netherhall,N,C,Definite-pn,1,0,0,0,0,0,0,credit,credit,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-4012,UK,uk-P,uk-P-43,M,1929,"w much, the tourism industry wants. I would sooner give it to the farming industry because what's gonna",y,,T,P,give,,the farming industry,industry,N,C,Definite,3,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4013,UK,uk-P,uk-P-100,F,1930,id to them now Barnabus was the man who wanted to give summat to the poor. And he had nae money you-kno,y,,T,P,give,,the poor,poor,N,A,Definite,2,0,0,0,0,0,0,summat,summat,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-4014,UK,uk-P,uk-P-104,M,1933," Fancy that aye? [008] Aye er, and at finish up I gave them till a lad that was smoking å pipe. 'Cos I",y,,T,P,gave,,a lad that was smoking a pipe,lad,N,A,Indefinite,7,0,0,0,0,0,0,them,them,P,I,Definite,1,0,0,0,0,0,0,0
dat-4015,UK,uk-R,uk-R-98,F,1987,alf-past-six. So if- if there is a message you can give it to me then in fact. That might be  easier. Ri,y,,C,P,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4016,UK,uk-V,uk-V-102,M,1946," (inc)"" he says ""there's your photo, boy."" And he gien it to me. I still hae it. [008] he's a good pho",y,,T,P,gien,,me,me,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4017,UK,uk-V,uk-V-103,M,1936,? [007] this is it! Might as well just keep it as gie it to the taxman. [009] that's the poor fisherman,y,,T,P,gie,,the taxman,taxman,N,A,Definite,2,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4018,UK,uk-V,uk-V-104,M,1929,this two-thousand-word. [007] aye [008] he ge-- he gien it to - to Helen there. And it's - it's - it's b,y,,T,P,gien,,Helen,Helen,N,A,Definite-pn,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4019,UK,uk-V,uk-V-104,M,1929,"crack, boy. [008] but Pete had a - Pete had - he gien it to her, here. [007] yes [008] er it was a - a",y,,T,P,gien,,her,her,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4020,UK,uk-X,uk-X-97,F,1924,"a key to come in, she'd  borrowed my key and she gave it to him. I said- she said he might be coming,",y,,T,P,gave,,him,him,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4021,UK,uk-X,uk-X-97,F,1924,"rday's paper. I haven't got yesterday'z paper.  I gave it to Lester. Oh, he had a heart-attack, didn't h",y,,T,P,gave,,Lester,Lester,N,A,Definite-pn,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4022,UK,uk-X,uk-X-98,F,1916," ""Alright, I'll have him."" So he said, ""He won't give him to you, you know, he-"" because  they're very",y,,T,P,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,him,him,P,A,Definite,1,0,0,0,0,0,0,0
dat-4023,UK,uk-Y,uk-Y-53,M,1973,brought this bloody great mars bar with her. She gave it to this pig and the next time she saw that pi,y,,T,P,gave,,this pig,pig,N,A,Definite,2,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4024,UK,uk-Y,uk-Y-95,M,1983,"61] Oh aye! [060] He 's a funny guy though, I 'll give it to him that. [061] Just like breaks into daft",y,,A,P,give,,him,him,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4025,UK,uk-Y,uk-Y-162,M,1937,"ll that?"" Oh he says ""I 'm gonna take it home and give it to my mother,"" which- [1] Ah!  [081] He di",y,,T,P,give,,my mother,mother,N,A,Definite,2,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4026,UK,uk-Y,uk-Y-98,F,1921,"1] Mm [002] Now they were my mother's, but she gave them to Glenis, the little girl who died. [1] Mm",y,,T,P,gave,,"Glenis, the little girl who died",Glenis,N,A,Definite-pn,6,0,0,0,0,0,0,them,them,P,I,Definite,1,0,0,0,0,0,0,0
dat-4027,UK,uk-Y,uk-Y-98,F,1921,"because every time I have a little bit to spare, I give it to Maureen, and I say ""Do this between you an",y,,T,P,give,,Maureen,Maureen,N,A,Definite-pn,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4028,UK,uk-Y,uk-Y-67,F,1934,"rheumatic you-see I 've got a- and of course um I give it to him and it didn 't do any good. I says ""The",y,,T,P,give,,him,him,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4029,UK,uk-Y,uk-Y-105,F,1970,"le to do games, blah-blah-blah, Mrs-Biggs"" And I gave that to my form-teacher and she said ""Oh, right,",y,,T,P,gave,,my form-teacher,form-teacher,N,A,Definite,3,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-4030,UK,uk-Y,uk-Y-105,F,1970,"y after, and I said ""I had a note, I had a note, I gave it to my teacher"" and my teacher had forgotten t",y,,T,P,gave,,my teacher,teacher,N,A,Definite,2,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4031,UK,uk-Y,uk-Y-73,F,1932,"e don 't have them now"" ""Oh I 'll have to try and give it to someone else"" You-see. [2] That 's a shame",y,,T,P,give,,someone else,someone,I,A,Indefinite,2,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4032,UK,uk-Y,uk-Y-107,F,1916,"for a few weeks, lock up and pay- pay my rent or give it to next door neighbour. And I went to live a",y,,T,P,give,,next door neighbour,neighbour,N,A,Definite,3,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4033,UK,uk-Y,uk-Y-107,F,1916,"it was worth some money and it had um, if you ever gave it to somebody, like point that way, they would",y,,T,P,gave,,somebody,somebody,I,A,Indefinite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4034,UK,uk-Y,uk-Y-77,F,1918,"and th-- no question of er parents being able to give it to you either, you just had to save it up your",y,,T,P,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4035,UK,uk-Y,uk-Y-114,M,1931,"y pounds."" You-know.  I- ""Oh"" she said ""I should give it to the husband"" you-see. So I gave it to the",y,,T,P,give,,the husband,husband,N,A,Definite,2,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4036,UK,uk-Y,uk-Y-114,M,1931,"d ""I should give it to the husband"" you-see. So I gave it to the Managing- Director and he said ""Pah."" ",y,,T,P,give,,the Managing-Director,Managing-Director,N,A,Definite,3,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4037,UK,uk-Y,uk-Y-89,M,1944,g that someone came across them after the war and gave them to the city. [1] I suppose they were after,y,,T,P,gave,,the city,city,N,L,Definite,2,0,0,0,0,0,0,them,them,P,I,Definite,1,0,0,0,0,0,0,0
dat-4038,UK,uk-Y,uk-Y-90,F,1981,irl kept toasting her fingers. You-know.  Um so I gave that to her. Um my friend - a friend who um I ac,y,,A,P,gave,,her,her,P,A,Definite,1,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-4039,UK,uk-plus,uk-plus-151,F,1945,That was a year'z  wages up-front. So you had to give that money to the hairdresser to enable them to t,y,,T,P,give,,the hairdresser,hairdresser,N,A,Definite,2,0,0,0,0,0,0,that money,money,N,I,Definite,2,0,0,0,0,0,0,0
dat-4040,UK,uk-A,uk-A-106,F,1936,"ques was in my name, but I never had the money. I gave it all to Charlie because for some reason. I just",y,,T,P,gave,,Charlie,Charlie,N,A,Definite-pn,1,0,0,0,0,0,0,it all,it,P,I,Definite,2,0,0,0,0,0,0,0
dat-4041,UK,uk-P,uk-P-63,F,1926,"ger people and er Ron says ""I wonder if you would give these flowers to Mrs-Jardine, she's not in."" I sa",y,,T,P,give,,Mrs-Jardine,Mrs-Jardine,N,A,Definite-pn,2,0,0,0,0,0,0,these flowers,flowers,N,I,Definite,2,0,0,0,0,0,0,0
dat-4042,UK,uk-P,uk-P-100,F,1930,e selt his bit of land. Well in-due-course- and he give  the money to the poor. But in-due-course when sp,y,,T,P,give,,the poor,poor,N,A,Definite,2,0,0,0,0,0,0,the money,money,N,I,Definite,2,0,0,0,0,0,0,0
dat-4043,UK,uk-P,uk-P-117,M,1919,"p till us. So when we packed up with them we just give them t' er lofts, like there was a different time",y,,T,D,give,,them,them,P,I,Definite,1,0,0,0,0,0,0,t'er lofts,lofts,N,I,Definite,2,0,0,0,0,0,0,0
dat-4044,UK,uk-R,uk-R-110,F,1987,"r, Mrs-S- anyway. Um, so I- so if you could- could give  a message to her perhaps, by Tuesday and then I",y,,C,P,give,,her,her,P,A,Definite,1,0,0,0,0,0,0,a message,message,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-4045,UK,uk-Y,uk-Y-62,M,1912,ore important than a regular soldier. Because he give his time to the country in his spare time. He 's,y,,A,P,give,,the country,country,N,L,Definite,2,0,0,0,0,0,0,his time,time,N,T,Definite,2,0,0,0,0,0,0,0
dat-4046,UK,uk-Y,uk-Y-97,F,1941,"ll works for, and they moved them to um, er, they gave a transfer to Goole, oh they bought a house at Go",y,,A,P,gave,,Goole,Goole,N,A,Definite-pn,1,0,0,0,0,0,0,a transfer,transfer,N,I,Indefinite,2,0,0,0,0,0,0,0
dat-4047,UK,uk-Y,uk-Y-66,F,1933,", I think three 's enough really, because you can give more time to them, can 't you? (inc) As you are",y,,A,P,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,more time,time,N,T,Indefinite,2,0,0,0,0,0,0,0
dat-4048,UK,uk-Y,uk-Y-75,M,1925,"he can 't play at all, so he sold the organ and he gave the piano to Joan's daughter, who 's learning. [",y,,T,P,gave,,Joan's daughter,daughter,N,A,Definite,2,0,0,0,0,0,0,the piano,piano,N,I,Definite,2,0,0,0,0,0,0,0
dat-4049,UK,uk-Y,uk-Y-114,M,1931,"done?"" I said ""Oh, what have I done?"" ""You have given my money to my husband. Now he knows I have exa",y,,T,P,given,,my husband,husband,N,A,Definite,2,0,0,0,0,0,0,my money,money,N,I,Definite,2,0,0,0,0,0,0,0
dat-4050,UK,uk-Y,uk-Y-90,F,1981,"for my birthday with my birthday-money. So I 've given all that to a charity-shop now. Um, what else d",y,,T,P,given,,a charity shop,shop,N,I,Indefinite,3,0,0,0,0,0,0,all that,that,D,I,Definite,2,0,0,0,0,0,0,0
dat-4051,UK,uk-A,uk-A-106,F,1936,"pleased. [1] She'd go mad. [010] So and er, so I gave that Doulton figurine to my son in Glasgow when h",y,,T,P,gave,,my son in Glasgow,son,N,A,Definite,4,0,0,0,0,0,0,that Doulton figurine,figurine,N,I,Definite,3,0,0,0,0,0,0,0
dat-4052,UK,uk-M,uk-M-70,M,1980,orking in a practice in Sunderland  and he has to give half of what he earns to the person who owns the,y,,T,P,give,,the person who owns the practice,person ,N,A,Definite,6,0,0,0,0,0,0,half of what he earns,what,N,I,Indefinite,5,0,0,0,0,0,0,0
dat-4053,US,SWBD,,,,"B: Oh, no, [laughter]. Well. //A: That was during one of my softball games and my husband had him and he just kept giving them to him and letting him breaking them. //B: Well children will tend to do that. //A: Yeah, well, I didn't get mad at the kid, I got mad at my husband for giving them to him. //B: Well, well, I, I enjoy working out when I, I get home from work just to, just to have something to do that, that I know isn't going, that's, that's ",y,,T,P,giving,,him,him,P,A,Definite,1,0,0,0,0,0,0,them,them,P,I,Definite,1,0,0,0,0,0,0,0
dat-4054,US,SWBD,,,,"B: So, or I give it to my Mom and Dad if I know we're #not# -- //A: #What,# -- //B: -- going to #eat,#",y,,T,P,give,,my mom and dad,mom,N,A,Definite,4,1,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4055,US,SWBD,1002,F,1963,"B: I would hope, //A: for charity or something. //B: Yeah, I, I think that's what they do, I think they, they give that to charity. //A: Yeah, that's a good idea. And, and, uh, other than the work place and here at home, um, I don't know too much is going on in the community. I know that ",y,,T,P,give,,charity,charity,N,I,Indefinite,1,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-4056,US,SWBD,1005,F,1956,"B: Exc-, be-, well I have one here, it's the one that I grew up with, //A: Uh-huh. //B: and my folks gave it to me, and, uh, a couple years ago when they, they sail, and so they sold their home and they, they've been sailing, and, uh, so it's here but I haven't touched one like since college, so I kind of am picking it all out again and trying to remember how to do it again. And of course, my kids jump in the middle of it and want to pound on it and I'd love",y,,T,P,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-4057,US,SWBD,1010,M,1932,"A: Sure. //B: Okay. {Speaker B begins to speak to someone in background} Yeah, there's your report. Okay? And that's everything, w-, would you give this to Barbara Rashad for me please? [Talking] Would you carry that over? (( )) If you want to hang on a minute. You got a minute? Okay, hang on a minute and I'll, I'll, uh, finish up with this lady. {Resumes speaking to Speaker A.} Yes ma'am. ",y,,T,P,give,,Barbara Rashad,Barbara Rashad,N,A,Definite-pn,2,0,0,0,0,0,0,this,this,D,I,Definite,1,0,0,0,0,0,0,0
